KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggLdMargin,AggOrgZip,AggDstZip
Southbridge Vi_303_338,178931,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,175431,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,177557,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,176572,1834,1100.4,465,1054,30301,33809
Southbridge Vi_303_338,176714,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,178923,1834,1302.14,465,1054,30301,33809
Southbridge Vi_303_338,175618,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,175970,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,175979,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,175980,1834,1393.84,465,1054,30301,33809
Southbridge Vi_303_338,176425,1834,1265.46,465,1054,30301,33809
Southbridge Vi_303_338,174919,1834,1173.76,465,1054,30301,33809
Southbridge Vi_303_338,176004,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,175176,1834,1100.4,465,1054,30301,33809
Southbridge Vi_303_338,176002,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,175320,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,177764,1834,1338.82,465,1054,30301,33809
Southbridge Vi_303_338,174921,1834,1228.78,465,1054,30301,33809
Southbridge Vi_303_338,177156,1834,1265.46,465,1054,30301,33809
Southbridge Vi_303_338,175038,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,176180,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,176619,1834,1320.48,465,1054,30301,33809
Southbridge Vi_303_338,176996,1834,1357.16,465,1054,30301,33809
Southbridge Vi_303_338,174910,1834,1430.52,465,1054,30301,33809
Southbridge Vi_303_338,176196,1834,1467.2,465,1054,30301,33809
Southbridge Vi_303_338,176896,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,178235,1834,1393.84,465,1054,30301,33809
Southbridge Vi_303_338,174908,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,175249,1834,1375.5,465,1054,30301,33809
Southbridge Vi_303_338,175519,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,175632,1834,1467.2,465,1054,30301,33809
Southbridge Vi_303_338,179134,1834,1173.76,465,1054,30301,33809
Southbridge Vi_303_338,176029,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,174923,1834,1173.76,465,1054,30301,33809
Southbridge Vi_303_338,174924,1834,1247.12,465,1054,30301,33809
Southbridge Vi_303_338,177081,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,176200,1834,1173.76,465,1054,30301,33809
Southbridge Vi_303_338,178049,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,177413,1834,1430.52,465,1054,30301,33809
Southbridge Vi_303_338,177965,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,177891,1834,1173.76,465,1054,30301,33809
Southbridge Vi_303_338,178325,1834,1247.12,465,1054,30301,33809
Southbridge Vi_303_338,179281,1834,1338.82,465,1054,30301,33809
Southbridge Vi_303_338,174906,1834,1375.5,465,1054,30301,33809
Southbridge Vi_303_338,176640,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,176676,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,174415,1834,1210.44,465,1054,30301,33809
Southbridge Vi_303_338,177003,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,175252,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,175423,1834,1137.08,465,1054,30301,33809
Southbridge Vi_303_338,175630,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,176445,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,175820,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,175821,1834,1247.12,465,1054,30301,33809
Southbridge Vi_303_338,177722,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,178142,1834,1375.5,465,1054,30301,33809
Southbridge Vi_303_338,175070,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,176446,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,176639,1834,1393.84,465,1054,30301,33809
Southbridge Vi_303_338,177974,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,175826,1834,1393.84,465,1054,30301,33809
Southbridge Vi_303_338,175250,1834,1338.82,465,1054,30301,33809
Southbridge Vi_303_338,178125,1834,1338.82,465,1054,30301,33809
Southbridge Vi_303_338,177004,1834,1137.08,465,1054,30301,33809
Southbridge Vi_303_338,177076,1834,1100.4,465,1054,30301,33809
Southbridge Vi_303_338,178387,1834,1430.52,465,1054,30301,33809
Southbridge Vi_303_338,178889,1834,1228.78,465,1054,30301,33809
Southbridge Vi_303_338,176636,1834,1210.44,465,1054,30301,33809
Southbridge Vi_303_338,176678,1834,1228.78,465,1054,30301,33809
Southbridge Vi_303_338,174909,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,177724,1834,1375.5,465,1054,30301,33809
Southbridge Vi_303_338,177275,1834,1338.82,465,1054,30301,33809
Southbridge Vi_303_338,178146,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,177491,1834,1357.16,465,1054,30301,33809
Southbridge Vi_303_338,177976,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,177269,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,177720,1834,1265.46,465,1054,30301,33809
Southbridge Vi_303_338,177723,1834,1320.48,465,1054,30301,33809
Southbridge Vi_303_338,177886,1834,1247.12,465,1054,30301,33809
Southbridge Vi_303_338,177978,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,177685,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,177658,1834,1247.12,465,1054,30301,33809
Southbridge Vi_303_338,178141,1834,1228.78,465,1054,30301,33809
Southbridge Vi_303_338,178476,1834,1357.16,465,1054,30301,33809
Southbridge Vi_303_338,178890,1834,1137.08,465,1054,30301,33809
Southbridge Vi_303_338,176106,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,178573,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,178386,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,178482,1834,1393.84,465,1054,30301,33809
Southbridge Vi_303_338,178732,1834,1265.46,465,1054,30301,33809
Southbridge Vi_303_338,178483,1834,1467.2,465,1054,30301,33809
Southbridge Vi_303_338,175069,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,178807,1834,1173.76,465,1054,30301,33809
Southbridge Vi_303_338,178908,1834,1302.14,465,1054,30301,33809
Southbridge Vi_303_338,179189,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,178480,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,178468,1834,1338.82,465,1054,30301,33809
Southbridge Vi_303_338,175854,1834,1320.48,465,1054,30301,33809
Southbridge Vi_303_338,179350,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,177539,1834,1228.78,465,1054,30301,33809
Southbridge Vi_303_338,178477,1834,1100.4,465,1054,30301,33809
Southbridge Vi_303_338,176262,1834,1393.84,465,1054,30301,33809
Southbridge Vi_303_338,176198,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,178054,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,178722,1834,1137.08,465,1054,30301,33809
Southbridge Vi_303_338,177572,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,174928,1834,1137.08,465,1054,30301,33809
Southbridge Vi_303_338,177726,1834,1283.8,465,1054,30301,33809
Southbridge Vi_303_338,178809,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,178718,1834,1357.16,465,1054,30301,33809
Southbridge Vi_303_338,175920,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,178485,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,177273,1834,1247.12,465,1054,30301,33809
Southbridge Vi_303_338,177272,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,177363,1834,1210.44,465,1054,30301,33809
Southbridge Vi_303_338,175433,1834,1338.82,465,1054,30301,33809
Southbridge Vi_303_338,176641,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,176635,1834,1100.4,465,1054,30301,33809
Southbridge Vi_303_338,179274,1834,1265.46,465,1054,30301,33809
Southbridge Vi_303_338,177192,1834,1320.48,465,1054,30301,33809
Southbridge Vi_303_338,177274,1834,1137.08,465,1054,30301,33809
Southbridge Vi_303_338,177715,1834,1375.5,465,1054,30301,33809
Southbridge Vi_303_338,178607,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,176677,1834,1265.46,465,1054,30301,33809
Southbridge Vi_303_338,178733,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,175071,1834,1393.84,465,1054,30301,33809
Southbridge Vi_303_338,174671,1834,1393.84,465,1054,30301,33809
Southbridge Vi_303_338,178808,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,177362,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,175524,1834,1320.48,465,1054,30301,33809
Southbridge Vi_303_338,175724,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,176428,1834,1338.82,465,1054,30301,33809
Southbridge Vi_303_338,175614,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,176288,1834,1100.4,465,1054,30301,33809
Southbridge Vi_303_338,176516,1834,1467.2,465,1054,30301,33809
Southbridge Vi_303_338,176890,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,177077,1834,1210.44,465,1054,30301,33809
Southbridge Vi_303_338,177229,1834,1247.12,465,1054,30301,33809
Southbridge Vi_303_338,177408,1834,1357.16,465,1054,30301,33809
Southbridge Vi_303_338,178324,1834,1173.76,465,1054,30301,33809
Southbridge Vi_303_338,175822,1834,1228.78,465,1054,30301,33809
Southbridge Vi_303_338,177897,1834,1467.2,465,1054,30301,33809
Southbridge Vi_303_338,176633,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,178396,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,178563,1834,1393.84,465,1054,30301,33809
Southbridge Vi_303_338,178616,1834,1357.16,465,1054,30301,33809
Southbridge Vi_303_338,178812,1834,1430.52,465,1054,30301,33809
Southbridge Vi_303_338,175919,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,176335,1834,1430.52,465,1054,30301,33809
Southbridge Vi_303_338,175629,1834,1247.12,465,1054,30301,33809
Southbridge Vi_303_338,175823,1834,1412.18,465,1054,30301,33809
Southbridge Vi_303_338,177717,1834,1302.14,465,1054,30301,33809
Southbridge Vi_303_338,176638,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,177975,1834,1155.42,465,1054,30301,33809
Southbridge Vi_303_338,177540,1834,1228.78,465,1054,30301,33809
Southbridge Vi_303_338,177268,1834,1228.78,465,1054,30301,33809
Southbridge Vi_303_338,177542,1834,1467.2,465,1054,30301,33809
Southbridge Vi_303_338,177543,1834,1192.1,465,1054,30301,33809
Southbridge Vi_303_338,178145,1834,1210.44,465,1054,30301,33809
Southbridge Vi_303_338,174925,1834,1320.48,465,1054,30301,33809
Southbridge Vi_303_338,177719,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,176336,1834,1338.82,465,1054,30301,33809
Southbridge Vi_303_338,178385,1834,1357.16,465,1054,30301,33809
Southbridge Vi_303_338,178906,1834,1467.2,465,1054,30301,33809
Southbridge Vi_303_338,179135,1834,1247.12,465,1054,30301,33809
Southbridge Vi_303_338,176569,1834,1100.4,465,1054,30301,33809
Southbridge Vi_303_338,178241,1834,1100.4,465,1054,30301,33809
Southbridge Vi_303_338,178294,1834,1210.44,465,1054,30301,33809
Southbridge Vi_303_338,179184,1834,1210.44,465,1054,30301,33809
Southbridge Vi_303_338,179312,1834,1357.16,465,1054,30301,33809
Southbridge Vi_303_338,179058,1834,1118.74,465,1054,30301,33809
Southbridge Vi_303_338,178481,1834,1210.44,465,1054,30301,33809
Southbridge Vi_303_338,177075,1834,1448.86,465,1054,30301,33809
Southbridge Vi_303_338,175175,1834,1302.14,465,1054,30301,33809
Southbridge Vi_303_338,176030,1834,1228.78,465,1054,30301,33809
Buy n Large_320_361,176612,807,516.48,371,166,32068,36104
Buy n Large_320_361,176829,807,492.27,371,166,32068,36104
Buy n Large_320_361,174885,807,629.46,371,166,32068,36104
Buy n Large_320_361,175218,807,556.83,371,166,32068,36104
Buy n Large_320_361,174888,807,508.41,371,166,32068,36104
Buy n Large_320_361,175401,807,524.55,371,166,32068,36104
Buy n Large_320_361,175637,807,548.76,371,166,32068,36104
Buy n Large_320_361,175026,807,597.18,371,166,32068,36104
Buy n Large_320_361,176456,807,605.25,371,166,32068,36104
Buy n Large_320_361,176457,807,629.46,371,166,32068,36104
Buy n Large_320_361,176495,807,621.39,371,166,32068,36104
Buy n Large_320_361,176594,807,564.9,371,166,32068,36104
Buy n Large_320_361,174964,807,492.27,371,166,32068,36104
Buy n Large_320_361,175166,807,589.11,371,166,32068,36104
Buy n Large_320_361,178799,807,589.11,371,166,32068,36104
Buy n Large_320_361,178945,807,645.6,371,166,32068,36104
Buy n Large_320_361,175025,807,581.04,371,166,32068,36104
Buy n Large_320_361,179239,807,548.76,371,166,32068,36104
Buy n Large_320_361,175377,807,581.04,371,166,32068,36104
Buy n Large_320_361,175451,807,589.11,371,166,32068,36104
Buy n Large_320_361,175636,807,532.62,371,166,32068,36104
Buy n Large_320_361,176179,807,597.18,371,166,32068,36104
Buy n Large_320_361,176238,807,508.41,371,166,32068,36104
Buy n Large_320_361,175165,807,621.39,371,166,32068,36104
Buy n Large_320_361,175220,807,524.55,371,166,32068,36104
Buy n Large_320_361,176441,807,613.32,371,166,32068,36104
Buy n Large_320_361,175845,807,564.9,371,166,32068,36104
Buy n Large_320_361,178726,807,516.48,371,166,32068,36104
Buy n Large_320_361,176290,807,500.34,371,166,32068,36104
Buy n Large_320_361,178514,807,645.6,371,166,32068,36104
Buy n Large_320_361,177703,807,484.2,371,166,32068,36104
Buy n Large_320_361,179142,807,524.55,371,166,32068,36104
Buy n Large_320_361,179137,807,621.39,371,166,32068,36104
Buy n Large_320_361,177150,807,605.25,371,166,32068,36104
Buy n Large_320_361,178637,807,613.32,371,166,32068,36104
Buy n Large_320_361,177490,807,605.25,371,166,32068,36104
Buy n Large_320_361,177214,807,484.2,371,166,32068,36104
Buy n Large_320_361,176237,807,597.18,371,166,32068,36104
Buy n Large_320_361,177422,807,492.27,371,166,32068,36104
Buy n Large_320_361,177564,807,564.9,371,166,32068,36104
Buy n Large_320_361,177423,807,508.41,371,166,32068,36104
Buy n Large_320_361,177072,807,524.55,371,166,32068,36104
Buy n Large_320_361,179160,807,589.11,371,166,32068,36104
Buy n Large_320_361,177794,807,589.11,371,166,32068,36104
Buy n Large_320_361,177935,807,645.6,371,166,32068,36104
Buy n Large_320_361,177942,807,500.34,371,166,32068,36104
Buy n Large_320_361,175912,807,597.18,371,166,32068,36104
Buy n Large_320_361,178730,807,621.39,371,166,32068,36104
Buy n Large_320_361,178798,807,500.34,371,166,32068,36104
Buy n Large_320_361,178467,807,564.9,371,166,32068,36104
Buy n Large_320_361,178791,807,572.97,371,166,32068,36104
Buy n Large_320_361,178240,807,589.11,371,166,32068,36104
Buy n Large_320_361,178296,807,548.76,371,166,32068,36104
Buy n Large_320_361,176830,807,564.9,371,166,32068,36104
Buy n Large_320_361,179143,807,492.27,371,166,32068,36104
Buy n Large_320_361,176878,807,589.11,371,166,32068,36104
Buy n Large_320_361,176615,807,637.53,371,166,32068,36104
Buy n Large_320_361,178877,807,605.25,371,166,32068,36104
Buy n Large_320_361,176600,807,581.04,371,166,32068,36104
Buy n Large_320_361,176828,807,597.18,371,166,32068,36104
Buy n Large_320_361,175988,807,492.27,371,166,32068,36104
Buy n Large_320_361,175450,807,532.62,371,166,32068,36104
Buy n Large_320_361,175788,807,572.97,371,166,32068,36104
Buy n Large_320_361,175846,807,589.11,371,166,32068,36104
Buy n Large_320_361,175908,807,637.53,371,166,32068,36104
Buy n Large_320_361,176233,807,484.2,371,166,32068,36104
Buy n Large_320_361,176268,807,540.69,371,166,32068,36104
Buy n Large_320_361,175383,807,645.6,371,166,32068,36104
Buy n Large_320_361,177563,807,637.53,371,166,32068,36104
Buy n Large_320_361,174889,807,629.46,371,166,32068,36104
Buy n Large_320_361,176234,807,524.55,371,166,32068,36104
Buy n Large_320_361,175711,807,589.11,371,166,32068,36104
Buy n Large_320_361,176178,807,540.69,371,166,32068,36104
Buy n Large_320_361,175986,807,484.2,371,166,32068,36104
Buy n Large_320_361,177702,807,629.46,371,166,32068,36104
Buy n Large_320_361,175001,807,556.83,371,166,32068,36104
Buy n Large_320_361,174949,807,556.83,371,166,32068,36104
Buy n Large_320_361,176296,807,516.48,371,166,32068,36104
Buy n Large_320_361,174651,807,564.9,371,166,32068,36104
Buy n Large_320_361,175400,807,581.04,371,166,32068,36104
Buy n Large_320_361,175987,807,637.53,371,166,32068,36104
Buy n Large_320_361,176291,807,500.34,371,166,32068,36104
Buy n Large_320_361,175449,807,540.69,371,166,32068,36104
Buy n Large_320_361,175712,807,508.41,371,166,32068,36104
Buy n Large_320_361,176439,807,581.04,371,166,32068,36104
Buy n Large_320_361,176833,807,524.55,371,166,32068,36104
Buy n Large_320_361,175221,807,605.25,371,166,32068,36104
Buy n Large_320_361,175382,807,597.18,371,166,32068,36104
Buy n Large_320_361,174724,807,548.76,371,166,32068,36104
Buy n Large_320_361,176079,807,508.41,371,166,32068,36104
Buy n Large_320_361,176930,807,532.62,371,166,32068,36104
Buy n Large_320_361,176293,807,564.9,371,166,32068,36104
Buy n Large_320_361,177288,807,645.6,371,166,32068,36104
Buy n Large_320_361,177558,807,572.97,371,166,32068,36104
Buy n Large_320_361,177736,807,621.39,371,166,32068,36104
Buy n Large_320_361,177692,807,637.53,371,166,32068,36104
Buy n Large_320_361,175398,807,532.62,371,166,32068,36104
Buy n Large_320_361,176923,807,524.55,371,166,32068,36104
Buy n Large_320_361,177071,807,572.97,371,166,32068,36104
Buy n Large_320_361,178039,807,564.9,371,166,32068,36104
Buy n Large_320_361,177070,807,500.34,371,166,32068,36104
Buy n Large_320_361,177941,807,564.9,371,166,32068,36104
Buy n Large_320_361,179138,807,613.32,371,166,32068,36104
Buy n Large_320_361,177074,807,613.32,371,166,32068,36104
Buy n Large_320_361,179241,807,508.41,371,166,32068,36104
Buy n Large_320_361,179139,807,564.9,371,166,32068,36104
Buy n Large_320_361,179165,807,621.39,371,166,32068,36104
Buy n Large_320_361,177795,807,556.83,371,166,32068,36104
Buy n Large_320_361,178634,807,637.53,371,166,32068,36104
Buy n Large_320_361,178876,807,548.76,371,166,32068,36104
Buy n Large_320_361,177421,807,484.2,371,166,32068,36104
Buy n Large_320_361,177690,807,613.32,371,166,32068,36104
Buy n Large_320_361,178382,807,605.25,371,166,32068,36104
Buy n Large_320_361,178496,807,484.2,371,166,32068,36104
Buy n Large_320_361,178635,807,621.39,371,166,32068,36104
Buy n Large_320_361,177494,807,500.34,371,166,32068,36104
Buy n Large_320_361,178088,807,605.25,371,166,32068,36104
Buy n Large_320_361,177691,807,621.39,371,166,32068,36104
Buy n Large_320_361,177737,807,645.6,371,166,32068,36104
Buy n Large_320_361,177793,807,605.25,371,166,32068,36104
Buy n Large_320_361,177693,807,532.62,371,166,32068,36104
Buy n Large_320_361,174886,807,605.25,371,166,32068,36104
Buy n Large_320_361,178041,807,516.48,371,166,32068,36104
Buy n Large_320_361,178728,807,548.76,371,166,32068,36104
Buy n Large_320_361,178465,807,621.39,371,166,32068,36104
Buy n Large_320_361,177149,807,572.97,371,166,32068,36104
Buy n Large_320_361,177559,807,645.6,371,166,32068,36104
Buy n Large_320_361,178129,807,613.32,371,166,32068,36104
Buy n Large_320_361,178583,807,564.9,371,166,32068,36104
Buy n Large_320_361,177749,807,500.34,371,166,32068,36104
Buy n Large_320_361,177560,807,629.46,371,166,32068,36104
Buy n Large_320_361,175507,807,508.41,371,166,32068,36104
Buy n Large_320_361,177797,807,548.76,371,166,32068,36104
Buy n Large_320_361,177750,807,556.83,371,166,32068,36104
Buy n Large_320_361,178090,807,508.41,371,166,32068,36104
Buy n Large_320_361,177799,807,572.97,371,166,32068,36104
Buy n Large_320_361,177944,807,613.32,371,166,32068,36104
Buy n Large_320_361,178793,807,516.48,371,166,32068,36104
Buy n Large_320_361,178800,807,492.27,371,166,32068,36104
Buy n Large_320_361,178944,807,540.69,371,166,32068,36104
Buy n Large_320_361,177879,807,637.53,371,166,32068,36104
Buy n Large_320_361,178147,807,524.55,371,166,32068,36104
Buy n Large_320_361,178792,807,540.69,371,166,32068,36104
Buy n Large_320_361,174723,807,605.25,371,166,32068,36104
Buy n Large_320_361,178497,807,629.46,371,166,32068,36104
Buy n Large_320_361,178508,807,581.04,371,166,32068,36104
Buy n Large_320_361,178515,807,564.9,371,166,32068,36104
Buy n Large_320_361,178925,807,629.46,371,166,32068,36104
Buy n Large_320_361,178941,807,500.34,371,166,32068,36104
Buy n Large_320_361,178038,807,645.6,371,166,32068,36104
Buy n Large_320_361,178237,807,581.04,371,166,32068,36104
Buy n Large_320_361,178238,807,613.32,371,166,32068,36104
Buy n Large_320_361,176599,807,637.53,371,166,32068,36104
Buy n Large_320_361,178511,807,508.41,371,166,32068,36104
Buy n Large_320_361,179240,807,524.55,371,166,32068,36104
Buy n Large_320_361,178795,807,564.9,371,166,32068,36104
Buy n Large_320_361,178995,807,572.97,371,166,32068,36104
Buy n Large_320_361,175293,807,492.27,371,166,32068,36104
Buy n Large_320_361,176267,807,629.46,371,166,32068,36104
Buy n Large_320_361,176270,807,645.6,371,166,32068,36104
Buy n Large_320_361,179166,807,589.11,371,166,32068,36104
Buy n Large_320_361,178298,807,500.34,371,166,32068,36104
Buy n Large_320_361,178462,807,613.32,371,166,32068,36104
Buy n Large_320_361,178297,807,645.6,371,166,32068,36104
Buy n Large_320_361,178633,807,621.39,371,166,32068,36104
Buy n Large_320_361,179244,807,589.11,371,166,32068,36104
Buy n Large_320_361,179295,807,516.48,371,166,32068,36104
Buy n Large_320_361,176596,807,556.83,371,166,32068,36104
Buy n Large_320_361,179141,807,540.69,371,166,32068,36104
Buy n Large_320_361,177735,807,629.46,371,166,32068,36104
Buy n Large_320_361,177295,807,645.6,371,166,32068,36104
Buy n Large_320_361,177351,807,508.41,371,166,32068,36104
Buy n Large_320_361,177355,807,556.83,371,166,32068,36104
Buy n Large_320_361,177489,807,645.6,371,166,32068,36104
Buy n Large_320_361,177738,807,621.39,371,166,32068,36104
Buy n Large_320_361,178380,807,484.2,371,166,32068,36104
Buy n Large_320_361,178040,807,492.27,371,166,32068,36104
Buy n Large_320_361,177945,807,645.6,371,166,32068,36104
Buy n Large_320_361,178942,807,605.25,371,166,32068,36104
Buy n Large_320_361,179162,807,621.39,371,166,32068,36104
Buy n Large_320_361,177798,807,629.46,371,166,32068,36104
Buy n Large_320_361,178996,807,629.46,371,166,32068,36104
Buy n Large_320_361,178152,807,564.9,371,166,32068,36104
Buy n Large_320_361,177492,807,629.46,371,166,32068,36104
Buy n Large_320_361,178510,807,581.04,371,166,32068,36104
Buy n Large_320_361,179074,807,508.41,371,166,32068,36104
Buy n Large_320_361,177220,807,621.39,371,166,32068,36104
Buy n Large_320_361,175985,807,500.34,371,166,32068,36104
Buy n Large_320_361,176442,807,516.48,371,166,32068,36104
Contoso Pharma_336_300,178286,797,565.87,466,22,33609,30074
Contoso Pharma_336_300,178782,797,518.05,466,22,33609,30074
Contoso Pharma_336_300,177396,797,533.99,466,22,33609,30074
Contoso Pharma_336_300,176738,797,637.6,466,22,33609,30074
Contoso Pharma_336_300,177545,797,605.72,466,22,33609,30074
Contoso Pharma_336_300,177549,797,478.2,466,22,33609,30074
Contoso Pharma_336_300,178014,797,589.78,466,22,33609,30074
Contoso Pharma_336_300,177485,797,494.14,466,22,33609,30074
Contoso Pharma_336_300,178018,797,629.63,466,22,33609,30074
Contoso Pharma_336_300,178691,797,557.9,466,22,33609,30074
Contoso Pharma_336_300,178954,797,549.93,466,22,33609,30074
Contoso Pharma_336_300,176703,797,502.11,466,22,33609,30074
