KEY,AggLoadID,AggTotalRev,AggLdCost,AggLdMiles,AggOrgZip,AggDstZip,MARGIN_RANK,MustTakeFlag
^ARRIVE LOGISTI-Ast/98499/80019,2981445,2720,2840,1348,98499,80019,1,
^ARRIVE LOGISTI-Ast/98802/80011,2979732,2535,2725,1316,98802,80011,1,
^ARRIVE LOGISTI-Ast/98802/80011,2975746,2535,2725,1316,98802,80011,2,
^ARRIVE LOGISTI-Ast/98802/80011,2979689,2535,2725,1316,98802,80011,3,
^ARRIVE LOGISTI-Ast/98802/80011,2976981,2535,2725,1316,98802,80011,4,
^ARRIVE LOGISTI-Ast/98812/80011,2984218,2400,2530,1228,98812,80011,1,
^ARRIVE LOGISTI-Ast/98857/29340,2970303,5300,5526,2613,98857,29340,1,
^ARRIVE LOGISTI-Ast/98902/80011,2977085,2400,2497,1207,98902,80011,1,
^ARRIVE LOGISTI-Ast/98942/80011,2976154,2400,2461,1190,98942,80011,1,
^ARRIVE LOGISTI-Ast/98942/80011,2984467,2400,2461,1190,98942,80011,2,
^ARRIVE LOGISTI-Ast/98944/29687,2984849,5400,5431,2590,98944,29687,1,
^ARRIVE LOGISTI-Ast/98951/80011,2979777,2400,2441,1177,98951,80011,1,
^ARRIVE LOGISTI-Ast/99301/80239,2970312,2500,2416,1121,99301,80239,1,
^ARRIVE LOGISTI-Ast/99323/21237,2978311,5800,5720,2636,99323,21237,1,
^ARRIVE LOGISTI-Ast/99323/21237,2967509,5800,5720,2636,99323,21237,2,
^ARRIVE LOGISTI-Ast/99350/78671,2977008,3600,3822,1953,99350,78671,1,
^ARRIVE LOGISTI-Ast/99354/80022,2976968,2500,2400,1111,99354,80022,1,
^ARRIVE LOGISTI-Ast/99354/80022,2976439,2500,2400,1111,99354,80022,2,
^ARRIVE LOGISTI-Ast/99354/80022,2973331,2500,2400,1111,99354,80022,3,
^ARRIVE LOGISTI-Ast/99354/80022,2973338,2500,2400,1111,99354,80022,4,
^ARRIVE LOGISTI-Ast/99354/98203,2981483,1100,675,239,99354,98203,1,
^AVENUE LOGISTI-Ast/27856/18064,2978169,1100,954,429,27856,18064,1,
^AVENUE LOGISTI-Ast/28715/32808,2968808,1463,1278,581,28715,32808,1,
^AVENUE LOGISTI-Ast/28715/32808,2973067,1463,1278,581,28715,32808,2,
^AVENUE LOGISTI-Ast/28715/32808,2980184,1463,1278,581,28715,32808,3,
^AVENUE LOGISTI-Ast/28715/32808,2975254,1463,1278,581,28715,32808,4,
^AVENUE LOGISTI-Ast/28715/34758,2975230,1550,1352,598,28715,34758,1,
^AVENUE LOGISTI-Ast/30336/21219,2984373,1800,1517,689,30336,21219,1,
^AVENUE LOGISTI-Ast/53532/17522,2972626,2400,2113,863,53532,17522,1,
^AVENUE LOGISTI-Ast/54603/80011,2980295,2000,1922,942,54603,80011,1,
^AVENUE LOGISTI-Ast/75007/21219,2976875,2750,2835,1384,75007,21219,1,
^AVENUE LOGISTI-Ast/98225/53051,2984527,3700,4193,2074,98225,53051,1,
"^B4 LOGISTICS,-Ast/97015/3275",2976745,8500,7426,3184,97015,3275,1,
"^B4 LOGISTICS,-Ast/97015/23230",2976730,8000,7290,3247,97015,23230,1,
^BAT LOGISTICS-Ast/53546/75605,2973380,1500,1740,904,53546,75605,1,
^BAY & BAY BROK-Ast/53158/27804,2975034,2300,2119,923,53158,27804,1,
^BAY & BAY BROK-Ast/54603/14623,2974994,2100,2049,900,54603,14623,1,
^BAY & BAY BROK-Ast/54603/19709,2975319,2425,2344,1043,54603,19709,1,
^BAY & BAY BROK-Ast/54603/19709,2973200,2425,2344,1043,54603,19709,2,
^BAY & BAY BROK-Ast/54603/28027,2973078,2000,2142,1034,54603,28027,1,
^BAY & BAY BROK-Ast/54603/33023,2974993,3500,3400,1653,54603,33023,1,
^BAY & BAY BROK-Ast/54650/46241,2976223,833,958,461,54650,46241,1,
^BAY & BAY BROK-Ast/54914/27509,2975039,2500,2285,996,54914,27509,1,
^BAY & BAY BROK-Ast/55021/60632,2984070,800,854,408,55021,60632,1,
^BAY & BAY BROK-Ast/56058/84104,2969285,2300,2521,1243,56058,84104,1,
^BAY & BAY BROK-Ast/76063/84104,2976825,2200,2531,1259,76063,84104,1,
^BAY & BAY BROK-Ast/76063/84104,2982994,2200,2531,1259,76063,84104,2,
^BAY & BAY BROK-Ast/76063/84104,2976347,2200,2531,1259,76063,84104,3,
^BAY & BAY BROK-Ast/83318/77901,2972009,3600,3357,1553,83318,77901,1,
^BAY & BAY BROK-Ast/83318/78132,2972005,3500,3337,1550,83318,78132,1,
^BAY & BAY BROK-Ast/95220/91730,2978279,600,765,397,95220,91730,1,
^BAY & BAY BROK-Ast/98264/54495,2984837,3900,4043,1946,98264,54495,1,
^BAY & BAY BROK-Ast/98930/54494,2985177,3500,3637,1747,98930,54494,1,
^BAY & BAY BROK-Ast/98930/54494,2985184,3500,3637,1747,98930,54494,2,
^BAY & BAY BROK-Ast/98930/54494,2985189,3500,3637,1747,98930,54494,3,
^BLUE LINE LOGI-Ast/84404/53216,2974677,2050,2680,1430,84404,53216,1,
"^BMM LOGISTICS,-Ast/14224/33178",2985794,2400,2839,1395,14224,33178,1,
"^BMM LOGISTICS,-Ast/14224/33404",2972984,2000,2584,1318,14224,33404,1,
"^BMM LOGISTICS,-Ast/56058/75236",2971967,1700,1848,928,56058,75236,1,
"^BMM LOGISTICS,-Ast/78520/50248",2972170,2400,2539,1285,78520,50248,1,
"^BMM LOGISTICS,-Ast/95826/92376",2987363,700,855,433,95826,92376,1,
^C H ROBINSON W-Ast/8057/53563,2980159,1190,1872,891,8057,53563,1,
^C H ROBINSON W-Ast/13204/49015,2979179,850,1081,527,13204,49015,1,
^C H ROBINSON W-Ast/14086/75050,2971868,2300,2677,1390,14086,75050,1,
^C H ROBINSON W-Ast/14227/95020,2977901,3893,5271,2707,14227,95020,1,
^C H ROBINSON W-Ast/14603/28027,2979774,1250,1365,706,14603,28027,1,
^C H ROBINSON W-Ast/14603/30165,2976701,1500,1784,929,14603,30165,1,
^C H ROBINSON W-Ast/14603/75235,2985775,2200,2724,1442,14603,75235,1,
^C H ROBINSON W-Ast/14603/78406,2981537,2400,3312,1853,14603,78406,1,
^C H ROBINSON W-Ast/15110/13440,2976790,920,881,407,15110,13440,1,
^C H ROBINSON W-Ast/15238/29047,2984917,1160,1212,607,15238,29047,1,
^C H ROBINSON W-Ast/17331/99352,2980651,3900,5106,2594,17331,99352,1,
^C H ROBINSON W-Ast/17331/99352,2985186,3900,5106,2594,17331,99352,2,
^C H ROBINSON W-Ast/17404/98642,2976923,4200,5318,2795,17404,98642,1,
^C H ROBINSON W-Ast/18106/32220,2977400,1250,1696,887,18106,32220,1,
^C H ROBINSON W-Ast/19530/33801,2973998,1710,2017,1067,19530,33801,1,
^C H ROBINSON W-Ast/22401/33310,2985316,1745,1906,980,22401,33310,1,
^C H ROBINSON W-Ast/22602/34269,2976424,1680,1971,994,22602,34269,1,
^C H ROBINSON W-Ast/22602/56001,2985152,1613,2339,1076,22602,56001,1,
^C H ROBINSON W-Ast/22602/56001,2976152,1613,2339,1076,22602,56001,2,
^C H ROBINSON W-Ast/22602/56001,2976146,1613,2339,1076,22602,56001,3,
^C H ROBINSON W-Ast/22602/56001,2974140,1613,2339,1076,22602,56001,4,
^C H ROBINSON W-Ast/22801/33309,2979967,1500,1941,998,22801,33309,1,
^C H ROBINSON W-Ast/22827/33901,2983935,1850,1940,983,22827,33901,1,
^C H ROBINSON W-Ast/22841/32837,2973513,1730,1710,812,22841,32837,1,
^C H ROBINSON W-Ast/22841/32837,2978272,1730,1710,812,22841,32837,2,
^C H ROBINSON W-Ast/22841/98424,2974582,4075,5451,2793,22841,98424,1,
^C H ROBINSON W-Ast/22952/27537,2978212,750,522,214,22952,27537,1,
^C H ROBINSON W-Ast/22952/33442,2984329,1610,1910,970,22952,33442,1,
^C H ROBINSON W-Ast/22952/33442,2979970,1610,1910,970,22952,33442,2,
^C H ROBINSON W-Ast/23324/62640,2971787,1394,1798,957,23324,62640,1,
^C H ROBINSON W-Ast/24482/32254,2972419,1400,1409,657,24482,32254,1,
^C H ROBINSON W-Ast/24482/32254,2976680,1400,1409,657,24482,32254,2,
^C H ROBINSON W-Ast/27292/76503,2978143,1800,2179,1157,27292,76503,1,
^C H ROBINSON W-Ast/30120/32218,2982931,995,853,394,30120,32218,1,
^C H ROBINSON W-Ast/30122/32801,2985429,1100,956,455,30122,32801,1,
^C H ROBINSON W-Ast/30213/76065,2980286,1525,1601,801,30213,76065,1,
^C H ROBINSON W-Ast/30701/60185,2976584,1040,1324,675,30701,60185,1,
^C H ROBINSON W-Ast/31705/33069,2982641,1460,1137,488,31705,33069,1,
^C H ROBINSON W-Ast/31775/20794,2976528,2700,1935,794,31775,20794,1,
^C H ROBINSON W-Ast/33527/20774,2981770,2680,2085,934,33527,20774,1,
^C H ROBINSON W-Ast/33527/20774,2982195,2680,2085,934,33527,20774,2,
^C H ROBINSON W-Ast/33527/21921,2982581,3240,2399,1006,33527,21921,1,
^C H ROBINSON W-Ast/34982/55060,2982215,3250,3322,1601,34982,55060,1,
^C H ROBINSON W-Ast/35906/61068,2972426,1395,1501,729,35906,61068,1,
^C H ROBINSON W-Ast/37072/21144,2974428,2600,1866,756,37072,21144,1,
^C H ROBINSON W-Ast/37660/61102,2971786,1100,1339,672,37660,61102,1,
^C H ROBINSON W-Ast/46168/55379,2975607,1100,1239,609,46168,55379,1,
^C H ROBINSON W-Ast/50554/33401,2983362,3500,3454,1645,50554,33401,1,
^C H ROBINSON W-Ast/51334/97124,2971919,3300,3316,1671,51334,97124,1,
^C H ROBINSON W-Ast/52156/80019,2984865,2200,1936,881,52156,80019,1,
^C H ROBINSON W-Ast/52156/99354,2985793,3297,3367,1644,52156,99354,1,
^C H ROBINSON W-Ast/53075/8512,2980567,2120,2081,936,53075,8512,1,
^C H ROBINSON W-Ast/53095/54703,2976546,490,457,222,53095,54703,1,
^C H ROBINSON W-Ast/53142/97402,2974702,3900,4288,2211,53142,97402,1,
^C H ROBINSON W-Ast/53201/99354,2970950,3300,3604,1856,53201,99354,1,
^C H ROBINSON W-Ast/53929/46254,2976049,900,895,408,53929,46254,1,
^C H ROBINSON W-Ast/54476/47302,2976050,1000,1072,509,54476,47302,1,
^C H ROBINSON W-Ast/54601/19440,2978314,2005,2252,1039,54601,19440,1,
^C H ROBINSON W-Ast/54601/46219,2976401,955,1008,466,54601,46219,1,
^C H ROBINSON W-Ast/54601/99224,2974703,2855,3030,1493,54601,99224,1,
^C H ROBINSON W-Ast/54601/99224,2972873,2855,3030,1493,54601,99224,2,
^C H ROBINSON W-Ast/54603/46383,2976287,635,723,340,54603,46383,1,
^C H ROBINSON W-Ast/54603/98944,2975024,3400,3348,1676,54603,98944,1,
^C H ROBINSON W-Ast/54703/84101,2973327,2600,2718,1392,54703,84101,1,
^C H ROBINSON W-Ast/54703/98001,2983703,3395,3481,1755,54703,98001,1,
^C H ROBINSON W-Ast/54913/98371,2973333,3500,3923,1940,54913,98371,1,
^C H ROBINSON W-Ast/54949/46168,2976153,1000,916,410,54949,46168,1,
^C H ROBINSON W-Ast/54974/17050,2976693,1917,2041,824,54974,17050,1,
^C H ROBINSON W-Ast/54974/17050,2973406,1917,2041,824,54974,17050,2,
^C H ROBINSON W-Ast/54974/17050,2974898,1917,2041,824,54974,17050,3,
^C H ROBINSON W-Ast/55334/20109,2975512,2650,2837,1179,55334,20109,1,
^C H ROBINSON W-Ast/55405/47928,2977052,895,1084,565,55405,47928,1,
^C H ROBINSON W-Ast/55428/15071,2976702,2300,2168,881,55428,15071,1,
^C H ROBINSON W-Ast/55901/17517,2974897,2800,2531,1061,55901,17517,1,
^C H ROBINSON W-Ast/56303/7114,2972616,2700,2718,1257,56303,7114,1,
^C H ROBINSON W-Ast/56303/7114,2972625,2700,2718,1257,56303,7114,2,
^C H ROBINSON W-Ast/56303/60446,2970687,900,998,475,56303,60446,1,
^C H ROBINSON W-Ast/56303/60446,2971895,900,998,475,56303,60446,2,
^C H ROBINSON W-Ast/56308/97070,2976037,3500,3286,1614,56308,97070,1,
^C H ROBINSON W-Ast/56308/97070,2976039,3500,3286,1614,56308,97070,2,
^C H ROBINSON W-Ast/56308/97070,2976123,3500,3286,1614,56308,97070,3,
^C H ROBINSON W-Ast/56353/80239,2984115,2000,2052,980,56353,80239,1,
^C H ROBINSON W-Ast/56387/28144,2983363,2880,2723,1218,56387,28144,1,
^C H ROBINSON W-Ast/60450/97203,2972029,3200,3919,2074,60450,97203,1,
^C H ROBINSON W-Ast/72756/24153,2983704,2735,2248,977,72756,24153,1,
^C H ROBINSON W-Ast/75040/80223,2984287,1705,1646,797,75040,80223,1,
^C H ROBINSON W-Ast/75040/80223,2978935,1705,1646,797,75040,80223,2,
^C H ROBINSON W-Ast/75050/60609,2976382,2000,2003,944,75050,60609,1,
^C H ROBINSON W-Ast/75090/53066,2976361,1500,1802,945,75090,53066,1,
^C H ROBINSON W-Ast/75090/56001,2981529,1785,1786,854,75090,56001,1,
^C H ROBINSON W-Ast/75134/17057,2979497,2500,2714,1399,75134,17057,1,
^C H ROBINSON W-Ast/75150/80216,2971867,1765,1654,804,75150,80216,1,
^C H ROBINSON W-Ast/75182/19952,2976318,3000,2996,1412,75182,19952,1,
^C H ROBINSON W-Ast/75211/80019,2977311,1747,1599,796,75211,80019,1,
^C H ROBINSON W-Ast/75236/17554,2971067,2945,2918,1395,75236,17554,1,
^C H ROBINSON W-Ast/75247/97015,2974112,3500,4103,2056,75247,97015,1,
^C H ROBINSON W-Ast/76010/31903,2979451,2000,1691,759,76010,31903,1,
^C H ROBINSON W-Ast/76051/22842,2984506,2700,2525,1243,76051,22842,1,
^C H ROBINSON W-Ast/76106/17866,2980185,3045,2955,1473,76106,17866,1,
^C H ROBINSON W-Ast/76119/80022,2981420,1770,1598,772,76119,80022,1,
^C H ROBINSON W-Ast/76140/84015,2980338,2615,2581,1295,76140,84015,1,
^C H ROBINSON W-Ast/76140/84015,2986283,2615,2581,1295,76140,84015,2,
^C H ROBINSON W-Ast/76262/33619,2972997,1955,2208,1147,76262,33619,1,
^C H ROBINSON W-Ast/76262/60164,2984117,1800,1944,927,76262,60164,1,
^C H ROBINSON W-Ast/77001/80011,2986077,2495,2279,1108,77001,80011,1,
^C H ROBINSON W-Ast/77523/60120,2981023,1845,2176,1125,77523,60120,1,
^C H ROBINSON W-Ast/77523/60120,2983408,1845,2176,1125,77523,60120,2,
^C H ROBINSON W-Ast/77530/79536,2976259,900,912,445,77530,79536,1,
^C H ROBINSON W-Ast/77530/80229,2974581,2075,2098,1046,77530,80229,1,
^C H ROBINSON W-Ast/78045/60803,2983075,3000,2817,1383,78045,60803,1,
^C H ROBINSON W-Ast/78045/97015,2973168,4450,4655,2266,78045,97015,1,
^C H ROBINSON W-Ast/78224/55445,2983500,2600,2585,1225,78224,55445,1,
^C H ROBINSON W-Ast/78599/29607,2973742,3729,3411,1561,78599,29607,1,
^C H ROBINSON W-Ast/80401/95403,2976928,1231,2225,1293,80401,95403,1,
^C H ROBINSON W-Ast/80720/33566,2982237,3655,3719,1799,80720,33566,1,
^C H ROBINSON W-Ast/83318/84104,2971573,927,528,183,83318,84104,1,
^C H ROBINSON W-Ast/95652/92590,2976377,985,1003,480,95652,92590,1,
^C H ROBINSON W-Ast/97308/8831,2972799,5295,5926,2947,97308,8831,1,
^C H ROBINSON W-Ast/97308/18640,2972790,5500,5954,2847,97308,18640,1,
^C H ROBINSON W-Ast/98801/22842,2972887,5400,5769,2644,98801,22842,1,
^C H ROBINSON W-Ast/98801/22842,2972888,5400,5769,2644,98801,22842,2,
^CIRCLE LOGISTI-Ast/54601/60440,2975947,700,631,279,54601,60440,1,
^COYOTE LOGISTI-Ast/8062/60632,2976188,1100,1664,760,8062,60632,1,
^COYOTE LOGISTI-Ast/14020/53066,2972244,1100,1572,710,14020,53066,1,
^COYOTE LOGISTI-Ast/14020/53066,2973360,1100,1572,710,14020,53066,2,
^COYOTE LOGISTI-Ast/14048/19507,2984760,725,618,287,14048,19507,1,
^COYOTE LOGISTI-Ast/14048/19507,2984315,725,618,287,14048,19507,2,
^COYOTE LOGISTI-Ast/14224/20774,2981449,1180,939,395,14224,20774,1,
^COYOTE LOGISTI-Ast/14224/20774,2984192,1180,939,395,14224,20774,2,
^COYOTE LOGISTI-Ast/14224/60160,2972654,900,1180,551,14224,60160,1,
^COYOTE LOGISTI-Ast/14606/8060,2984039,1135,919,352,14606,8060,1,
^COYOTE LOGISTI-Ast/17057/32824,2985015,1700,1957,964,17057,32824,1,
^COYOTE LOGISTI-Ast/18020/62353,2980212,1400,1825,913,18020,62353,1,
^COYOTE LOGISTI-Ast/18091/53177,2985783,1400,1908,926,18091,53177,1,
^COYOTE LOGISTI-Ast/19512/16684,2983934,700,473,191,19512,16684,1,
^COYOTE LOGISTI-Ast/23836/19320,2983103,800,646,244,23836,19320,1,
^COYOTE LOGISTI-Ast/27524/12549,2980712,1650,1364,575,27524,12549,1,
^COYOTE LOGISTI-Ast/27962/46140,2977342,1300,1447,727,27962,46140,1,
^COYOTE LOGISTI-Ast/29172/32128,2973334,1055,876,385,29172,32128,1,
^COYOTE LOGISTI-Ast/47803/54115,2981373,800,836,393,47803,54115,1,
^COYOTE LOGISTI-Ast/47909/76177,2983403,1600,1810,936,47909,76177,1,
^COYOTE LOGISTI-Ast/49057/98390,2981278,3850,4454,2189,49057,98390,1,
^COYOTE LOGISTI-Ast/50115/60628,2984024,1150,874,376,50115,60628,1,
^COYOTE LOGISTI-Ast/50501/60601,2984027,1325,937,364,50501,60601,1,
^COYOTE LOGISTI-Ast/53094/99301,2973836,3250,3512,1808,53094,99301,1,
^COYOTE LOGISTI-Ast/54482/76106,2983367,2300,2377,1121,54482,76106,1,
^COYOTE LOGISTI-Ast/54494/76106,2974674,2300,2303,1083,54494,76106,1,
^COYOTE LOGISTI-Ast/54494/76106,2974055,2300,2303,1083,54494,76106,2,
^COYOTE LOGISTI-Ast/54914/18051,2976395,2400,2240,925,54914,18051,1,
^COYOTE LOGISTI-Ast/54914/18051,2972871,2400,2240,925,54914,18051,2,
^COYOTE LOGISTI-Ast/54914/18051,2972870,2400,2240,925,54914,18051,3,
^COYOTE LOGISTI-Ast/56367/37601,2980563,2450,2406,1094,56367,37601,1,
^COYOTE LOGISTI-Ast/60410/17603,2983379,1800,1627,713,60410,17603,1,
^COYOTE LOGISTI-Ast/60410/18202,2985084,2100,1681,693,60410,18202,1,
^COYOTE LOGISTI-Ast/60410/75241,2979042,1788,1782,885,60410,75241,1,
^COYOTE LOGISTI-Ast/60548/80537,2971045,2000,1980,951,60548,80537,1,
^COYOTE LOGISTI-Ast/60548/80537,2974713,2000,1980,951,60548,80537,2,
^COYOTE LOGISTI-Ast/60548/80537,2972928,2000,1980,951,60548,80537,3,
^COYOTE LOGISTI-Ast/60563/8085,2983371,1950,1780,783,60563,8085,1,
^COYOTE LOGISTI-Ast/60563/8085,2983368,1950,1780,783,60563,8085,2,
^COYOTE LOGISTI-Ast/75006/55021,2985910,1800,1831,877,75006,55021,1,
^COYOTE LOGISTI-Ast/75134/17345,2982501,3000,2939,1405,75134,17345,1,
^COYOTE LOGISTI-Ast/75134/23005,2979634,2750,2607,1283,75134,23005,1,
^COYOTE LOGISTI-Ast/75134/23005,2968043,2750,2607,1283,75134,23005,2,
^COYOTE LOGISTI-Ast/75134/53177,2982502,1900,2070,996,75134,53177,1,
^COYOTE LOGISTI-Ast/75201/98390,2975680,4000,4473,2209,75201,98390,1,
^COYOTE LOGISTI-Ast/75236/46933,2983116,1800,1972,979,75236,46933,1,
^COYOTE LOGISTI-Ast/76010/61081,2986784,1700,1913,938,76010,61081,1,
^COYOTE LOGISTI-Ast/76106/32703,2982932,2700,2401,1108,76106,32703,1,
^COYOTE LOGISTI-Ast/76106/53144,2986963,1700,2065,1006,76106,53144,1,
^COYOTE LOGISTI-Ast/76207/60436,2980657,1700,1832,885,76207,60436,1,
^COYOTE LOGISTI-Ast/76550/98390,2970353,4000,4290,2096,76550,98390,1,
^COYOTE LOGISTI-Ast/76550/98390,2977867,4000,4290,2096,76550,98390,2,
^COYOTE LOGISTI-Ast/76550/98390,2972503,4000,4290,2096,76550,98390,3,
^COYOTE LOGISTI-Ast/78040/75134,2985431,1100,914,424,78040,75134,1,
^COYOTE LOGISTI-Ast/83676/90620,2982327,1600,1875,931,83676,90620,1,
^COYOTE LOGISTI-Ast/85701/84737,2976430,1350,1158,546,85701,84737,1,
^COYOTE LOGISTI-Ast/89115/98642,2977160,2650,2342,1062,89115,98642,1,
^COYOTE LOGISTI-Ast/94503/97471,2985784,1350,984,429,94503,97471,1,
^COYOTE LOGISTI-Ast/95492/91708,2977663,603,862,476,95492,91708,1,
^COYOTE LOGISTI-Ast/95691/91708,2976394,825,834,418,95691,91708,1,
